,label,text
7584,1.0,"Màu đẹp, chất lượng ổn so vs giá tiền, nên mua dùng thử, độ bám thấp... "
7585,1.0,Ốp siêu đẹp luôn á thề giá cả oke hợp túi tiền jdjjsjdjdjdjdjdjdjdj
7586,0.0,"Máy đẹp, camera chụp cũng bình thường nhưng vs giá dưới 2tr mà có camera kép là một điểm cộng. Với lại có  Android 8 hiếm máy nào dưới 2tr mà có dc "
7587,-1.0,"Cảm ứng kém, pin nhanh tụt. Xài dc 1 tháng thì sạc k vô điện. Đem ra tgdđ thì kêu tháng 31 ngày nên không đổi máy mới đc...nói chung quá thất vọng"
7588,1.0,Ốp dẻo dẻo lắm\nỐp màu xanh nhìn ngoài đậm hơn nên hơi quê \nỐp xịn
7589,1.0,"hơi rít chứ ko thấm nhanh như heathy white nhưng mịn ẩm. cảm ơn shop đóng gói cẩn thận, giao nhanh, sẽ ủng hộ nữa!"
7590,0.0,"nhìn chung tạm, thiết kế, giao diện đẹp nhưng pin tụt hơi nhanh, mới xài có 15 phút đồng hồ đã tụt xuống 20 phần trăm hơi tiếc"
7591,-1.0,"Mình không biết là sản phẩm A71 có màu hồng không ạ ?Sản phẩm này cảm biến vân tay còn hạn chế rất nhiều, không được nhạy. Nhiều lúc máy bị đơ ra kể cả lúc mở nguồn"
7592,1.0,"Sản phẩm được đóng gói cẩn thận lắm nha, chất kem khá mịn và dễ thẩm thấu"
7593,1.0,Cho 5 sao vì nhân viên phục vụ rất tốt vui vẻ địa chỉ châu thành thị trấn ngã sáu góp ý rằng mua máy dã dc 2 tuần. sử dụng khá mượt nhưng chỉ số viên pin 5k mà cảm thấy nó chỉ ngang pin 4k có khi còn thua nữa phần còn lại thì OK ko có gì bất ổn 
7594,1.0,"Chất lượng sản phẩm tốt tốt tốt tốt, giao hàng nhanh chuẩn màu "
7595,0.0,Quá rẻ \nNel jdn nsjk hu hu hu hu \nHa ha aj lo log mlbkd
7596,1.0,"Sản phản dùng rất là thích. Mẹ mình dùng xong kêu ra đợi tầm 5p là da mềm mịn, ẩm, mát hẳn. Mà này là loại tái tạo thôi đó, không phải làm mát gì đâu. Này chắc là chai thứ 10 mấy mà tui dùng rồi. Giá quá ổn so với lượng và chất của em nó."
7597,-1.0,"Son mùi rất ghê, hắc không chịu được, ship quốc tế nên lâu...."
7598,1.0,Shop giao hàng nhanh. Sản phẩm chất lượng shop phục vụ rất tốt . 
7599,1.0,"Sạc pin hơn 1h 20 phút là đầy sài 5h chưa hết, vậy là tốt rồi. Còn mọi thứ đều tốt trong tầm giá. Nói chung giá 12t thì sút tốt. Còn nhiều hơn không nói. "
7600,-1.0,"mình đã phản hồi lần thứ N vì cách đóng gói sản phẩm nhưng vẫn không có gì thay đổi,,đóng gói sản phẩm tốn quá nhiều giấy nilong.đã vậy nhận hàng thì đến 1 nửa lọ sữa dưỡng thể bị đổ ra ngoài,,chán quá @@"
7601,1.0,"Sản phẩm chất lượng\nShop đóng gói hơi lâu nhưng giao đầy đủ, kĩ lưỡng nói chung là mua "
7602,1.0,Ốp cũng ok ạ:)) rất rẻ và phù hợp vs giá tiền ạ..sẽ ủng hộ shop dài 👍
7603,1.0,Siêu thích luôn 
7604,1.0,Shop giao hàng đầy đủ và khá nhanh chóng. Hàng chất lượng khỏi chê nha
7605,0.0,sản phẩm này rất là đẹp nhất là chất liệu da bò kho không vội vàng quá ý chứ ko có thể em đi làm ko 
7606,1.0,"Sản phẩm ok, chất silicon mỏng phù hợp giá tiền, nhẹ, tiền nào của đó nha mọi người "
7607,1.0,"Giao hàng nhanh, đóng gói cẩn thận. Mọi thông số đều đúng, tuy nhiên màn hình bị ám vàng hơi nặng."
7608,1.0,Máy chơi game ngon hút mạng ổn định pin khá ổn về tầm giá nhân viên phục nhiệt tình sóng khỏe vừa túi tiền 
7609,-1.0,"Thất vọng về chiếc đt A30S này quá mới mua về chưa đc 1 tuần . Khi có tn từ mess thì rung lên mà ko có dòng tn trên mini chat ,đến 30p sau nó mới hiện lên. Pin thì sài mới nữa ngày mà hết pin rồi ."
7610,0.0,"Nonstop 2021 Viet Mix | Tương Phùng Remix, Chỉ Là Không Cùng Nhau, Sài Gòn Đau Lòng Quá"
7611,1.0,"Giao hàng nhanh, đóng gói kỹ đều ok hết  nhưng vỏ chai cũ kỹ có mấy vết ố chày xước, và cũng ko thấy hạn sử dụng, nên ko dám xài luôn. "
7612,1.0,Tốt trong tầm giá pin trâu sạc nhanh cầm đầm tay chơi game có hiện tượng giật lag trong tầm giá rẻ ko hi vọng nhiều chủ yếu là sài chửa cháy
7613,-1.0,"Thỉnh thoảng bị treo, không thể xử lý gì được, bấm tắt màn hình xong mở lại thì hết treo, máy ít có cập nhật phần mềm vá lỗi (gần 3 tháng treo hoài mà khg thấy CT vá lỗi"
7614,1.0,"Máy dùng ổn trong tầm giá, pin dùng ổn, chơi game thì khỏi bàn fps ổn định........"
7615,1.0,"Sản phẩmmmmmmm thơm lắmmmmmmmm ạ, bôi lên da rất mịn, mìnhhhh rấttttttt thíchhhhh  😋😋😋"
7616,-1.0,"E mới mua đc 2 hôm mà hôm nay là hôm  thứ t2 lúc lên mạng đọc  truyện thì  bị tình trạng đứng máy phải thoát  ra vô lại. Bị nhiều lần mặc dù wìi 3 cục. Có phải lỗi  của hệ thống và đổi lại đc k ạ. Và còn 1 vấn đề nữa là  ở camera. K biết là do mình k biết sài hay tại máy. Rất khó bắt sáng. Dù đã thử chạm nhiều chỗ trên màn hình. Và cho e hỏi luôn là cái HDR trong came ra là j v. Và bắt sóng wifi yếu nha. Ram rom 8g 128g vẫn bắt wifi yếu hơn con ss a6 4g  32g mặc dù đc nhân viên tư vấn kà sẽ bắt wifi tốt hơn.  Haizz thấy hối hận khi mua con này. Mk nếu  đổi lại mất 20%. Mk còn 1 vấn đề nữa mk 1 người bán hàng như mình rất ghét đó là vấn đề lưu ảnh. Vào album sẽ có phần hình ảnh và album. V mà chỉ có hình ảnh chụp từ camẻa và ảnh chụp màn hình là đc đưa vào hình ảnh thôi. Còn mấy hình lưu về từ mes hay face, zalo đều bị để và album riêng. Và cách sắp xếp hình ảnh cũng rất lộn xộn k theo thứ tự thời gian lưu j  cả và cũng kcó ohần chỉnh sửa lại phần hiện thị đó như ss hay oppo. Hình lưu trc lại nhảy lên đầu hình lưu sau lại nằm giữa  rối tung cả  lên. Và hình mới đc chỉnh sửa xong ngay  trên máy mk k bằng ứng dụngnào khác thì lại nhayr lên đầu mk k nằm kế tấm ch đc chỉnh sửa trc đó. Nhảy tới lui thật sự rất loạn  k kiểm soát đc hình ảnh.  Lưu về chả biết  đâu mk kím. Thật sự khuyên bạn nào đang bấn inl  vss lưu hình nhiều thì k nên mua con này. Và cammặc dù 16mo nhưng vẫn mờ. V mk c nhân viên bảo con kia 64mp cũng k bằng con này vì con này có 4cam làm  đẹp  xóa phông các thứ.mk bh con nào chả v. Lúc đó đi nghe lời bả. Đúng là virut vs nắng nóng làm điên hết cả lên"
7617,1.0,Chụp hình khá là đẹp không bị léo sáng như những dòng máy trước. Xem phim màn hình màu sắc khá là đẹp mắt. Rất hài lòng
7618,1.0,"Ốp xinh giá rẻ nên mua nha mng, giao hàng nhanh, shop tận tâm có thư cảm ơn, đóng gói rất chu đáo"
7619,1.0,"Chất son đẹp, son không có mùi nên rất thích hợp vs những ai ko thích mùi nha và màu này rất kén đã đó"
7620,1.0,Máy rất tốt. pIn cũng trâu mặc dù không bằng các máy 5000mah nhưng cũng đủ để chơi game 
7621,1.0,Shop rất chu  đáo giao hàng đầy đủ ốp xinh lắm luôn chắc chắn sẽ ủng hộ dài dài 감사합니다 
7622,-1.0,Chưa đầy một năm nữa camera không sài được hmm cho hỏi bên mình có bảo hành camera không ạ thất vọng qá
7623,0.0,"Sử dụng máy được 6 tháng. Sản phẩm khá ổn. Vân tay nhạy, cảm ứng mượt. Lướt web thì bình thường nhưng chơi game thì máy hơi nóng. Lúc đầu pin trâu. Nhưng sau 1 thời gian thì Pin so vơi máy oppo trước của mình  xuống nhanh hơn."
7624,1.0,"Hình ảnh chỉ mang tính chất nhận xu, hàng tô ta đáng mua nha mọi người "
7625,1.0,Chất lượng sản phẩm tuyệt vời\nĐóng gói sản phẩm chắc chắn. Giao hành nhanh\n
7626,0.0,Mạnh. Làm sao tắt đc thanh báo vậy tđv. Đang chơi game mà lỡ chạm nhầm kéo xuống rất bất tiện ạ
7627,1.0,Đóng gói rất cẩn thận nhưng vẫn bị đổ 1 ít ra ngoài.
7628,0.0,"Mọi thứ đều tuyệt vời trừ mỗi điểm bắt wifi hơi kém, k biết có bác nào bị nv k ạ?"
7629,1.0,"chất lượng sản phẩm tuyệt vời, shop rất thân thiện, giá thành rẻ "
7630,1.0,"giao hàng nhanh , chất lượng okkkkkk"
7631,-1.0,Sản phẩm như vậy mà cũng bán ra dc .pin hao quá.  Không mở wifi hay 3g .không gắng thẻ sim luôn. Sạc đầy pin . Tắc màn hình. Từ 1 giờ chiều tới  10 giờ tối đem ra xem còn 79% .là sao ?????
7632,-1.0,"Sạc pin nóng cả 2 mặt máy.thường xuyên xung đột phần mềm.đơ máy, văng ứng dụng.pin hao nhanh.loa rè khi nghe gọi ( không mở loa ngoài "
7633,1.0,"Canh đc flash sale mua rẻ mà hãng này xịn xò quá ạ. Giao hàng tầm 5-6 ngày. Bao bì siêu đẹp, có 1 lớp seal cố định nữa. Son lên màu chuẩn, son lì nhưng ko bị khô môi, lên môi nhẹ tênh luôn ạ"
7634,1.0,Rất đẹp giao đủ cảm ơn shop nha kjsjjkksjajsjshshshshhshshshshshhshshdhdhhdhdhhxhxhxhhx
7635,1.0,"IPhone đã cải thiện rất tốt về vấn đề pin. Apple A13 thật sự rất rất mạnh đứng đầu các mẫu flaship so với con ROG 2 của mình nó ăn đứt ở game nặng. Cam góc rộng rất xuất sắc, mình đánh giá nó nằm trên con Note10. Sạc nhanh, trợ lí ảo,.v.v... Đối với mình là Iphone 11 pro max thực sự là một siêu phâm "
7636,1.0,"Mình chụp dưới ánh bóng điện màu ko giống thực tế lắm, cảm thấy chất son hơi lâu khô"
7637,1.0,"Hàng thơm ạ, bôi k bị bết dính, mới dùng nên k bít hiệu quả sao ạ, gói hàng cẩn thận"
7638,1.0,"Ốp xấu, màu không giống hình\nLỏng lẻo, không ôm vào điện thoại"
7639,1.0,Shopp cute hộp bọc đẹp mong sau có thêm nhà vận chuyển để chọn ạ 
7640,1.0,sp đẹp tuy nhiên k có thời gian chup\nnxjdjjcjdjjdjdjdjjcjdjdjfjfjjfjfjf
7641,1.0,"Mua của shop bao nhiêu lần rồi, chưa lần nào thất vọng cả. Có 1 niềm đam mê mãnh liệt với ốp đt 🥰🥰🥰🥰🥰"
7642,1.0,Sản phẩm đẹp đóng gói trắc chắn giao hàng nhanh shop phục vụ tốt
7643,0.0,"Máy ok. Chỉ có hơi thất vọng về pin và không có tấm dán màn zin, dùng tấm dán film cảm giác k mượt. Thái độ phục vụ rất tốt. Cho 4"
7644,1.0,Ưng ốp bên shop\nVừa rẻ vừa đẹp lại còn ship nhanh\nShop tư vấn nhiệt tình
7645,1.0,Chất lượng sản phẩm tuyệt vời rất đáng tiền muaaaaaaaaaaaa..
7646,1.0,"Đóng gói cẩn thận, mình bắt đầu dùng nên chưa biết hiệu quả thế nào. Hi vọng cải thiện làn da để ủng hộ shop lâu dài."
7647,1.0,Ảnh video mang tính chất lấy xu ốp rất đẹp nha mn háhcsjsbdjsjsvshsjsjsb
7648,1.0,"Tốt trong tầm giá ...... mượt, chụp ảnh đẹp, nghe nhạc ok. Mình k chơi game nên thấy ổn"
7649,-1.0,Sản phẩm cam đẹp....nhưng sao pin tụt nhanh quá k làm gì sáng ngủ dậy từ 30 còn 23
7650,1.0,"Ốp siêu đẹp siêu xinh, chất lượng khỏi bàn. Giao hàng siêu nhanh shipper thân thiện, 10d cho sự hài lòng"
7651,1.0,"Ốp đẹp lắm luôn, mua nhiều ở shop rồi, uy tín nên rất yên tâm, ốp nào ra ngoài cũng giống hình shop đăng nha"
7652,1.0,Sản phẩm ok
7653,0.0,Mình rất thích sản phẩm này. Phải nói là rất mượt dù sản phẩm đã ra mắt khá lâu. Mình mua hàng cũ nhưng vẫn còn như mới. Sài rất tốt chưa thấy lỗi gì. Ngoài vấn đề pin hơi tụt nhanh ra thì tất cả đều tốt. Với nhu cầu sử dụng bình thường như mình không chơi game thì pin như vậy là ổn không vấn đề gì. Cảm ơn tgdd
7654,1.0,"Giao hàng nhanh chóng , hàng đúng chất lượng tốt , sẽ ủng hộ shop thêm"
7655,1.0,ốp màu xanh không giống trong ảnh nhưng săn flashsale giá rẻ ốp mỏng
7656,1.0,"Mua đến mấy lọ rồi, mà lần này mùi thơm thế nựa ❤️❤️"
7657,1.0,"máy tốt, cấu hình mạnh, pin trâu, mình chỉ mới dùng được 5 ngày thấy máy rất tốt"
7658,1.0,Dong goi can than\nGiao dung hang va giao nhanh\nChat luong da dung ok
7659,1.0,"Giao đủ hàng, ốp Tom & Jerry màu hơi nhạt so với hình nhưng không sao. Ốp đẹp và chất lượng 👍👍👍"
7660,1.0,"Giá ổn, chất lượng tốt, giao hàng hơi lâu xíu thôi nhưng okeee"
7661,1.0,thơm vãi chưởng :v 
7662,0.0,Điện thoại vẫn còn trong thời gian bảo hành nhưng bị bể kính của camera sau thì thay bên mình có tốn tiền không? 
7663,1.0,Mình săn được giá quá hời rất trẻ đẹp phù hợp với giá tiền xinh xinh nha mua một lô chục cái về dùng dần ạ❤️❤️❤️❤️❤️❤️❤️❤️
7664,-1.0,"Son hơi khô mài khá đẹp, sau khi khô thì có cảm giác nhẹ môi và mềm nhưng dùng xong tẩy trag nên dưỡng môi lại vì môi sẽ rất khô sau đó"
7665,1.0,"thơm, thấm nhanh, giao hàng hơi chậm xíu thôi azzzzzzzzzzzzz"
7666,-1.0,Sữa tắm hơi loãng😥
7667,1.0,"Sản phẩm ok các bạn nha! Đóng gói cẩn thận, giao hàng siêu nhanh luôn ạ! Mình cảm ơn nhiều nha"
7668,1.0,"Mùi thơmmmm, giao hanh nhanhh......... ................"
7669,-1.0,"Vừa dùng được 3 ngày. Nói chung là khá thất vọng về camera, chụp ảnh ko đẹp, màu không bắt mắt, độ trễ khi chụp ảnh lớn, quá trình xử lý sau chụp quá lâu, cực kỳ khó chịu về điểm này. Thật thất vọng về con camera 108 MP này. Nếu bạn nào muốn chụp hình đẹp mà trong khoảng giá tiền này nên chọn Oppo reno 2 hoặc Oppo reno x10."
7670,0.0,Đã nhận đc sp. Chưa dùng nên chưa biết chất lượng ntn hihihihihihihihihihihihihihihi
7671,-1.0,Bắt sóng wifl quá kem và hay quảng cáo tào lao rất bực mình mới mua 2ngày noi chung là qúa tệ
7672,0.0,"Giao hàng nhanh, sản phẩm đóng gói chắc chắn, đặt 400ml nhưng cảm giác bằng với 350ml......"
7673,1.0,Shop giao hàng nhanh. Đóng gói max kĩ luôn😂 sp dùng mềm da còn hiệu quả cần xem lâu dài
7674,1.0,"Da mua 4 chai ben shop r , se mua dài dài vi sữa dưỡng này xài hao lắm ý , chất lượng tuyệt vời muốn trắng thi chịu khó bôi 2 năm nha , trắng từ từ rất mịn da "
7675,1.0,Okiiii la nha nói chung hành chuẩn ạ Okiiii la nha nói chung hành chuẩn Okiiii la nha nói chung hành chuẩn ạ Okiiii la nha nói chung hành chuẩn Okiiii la nha nói chung hành chuẩn ạ Okiiii la nha nói chung hành chuẩn Okiiii la nha nói chung hành chuẩn ạ Okiiii la nha nói chung hành chuẩn ạ
7676,0.0,Máy mới mua xài ổn định nhưng do dài cpu có 4 nhân 1.7ghz nên nhiều lúc máy hơi lag. Đc cái chơi game ép hiệu xuất thì chơi ổn. Nói chung cần thêm cập nhật ổn định lại hiệu xuất cpu.
7677,0.0,Shop có thiếu sót nhưng khắc phục rất nhiệt tình nên mình cũng thấy hài lòng.\nShop có yc hoàn tiền lại cho mình nhưng có vào chục và shop cũng mất sp nên thôi mình k nhận. Shop khắc phục tốt.
7678,1.0,Đã nhận được hàng đóng gói siêu cẩn thận sẽ quay lại shop sjudf
7679,0.0,"- 1 con máy mang lại cảm giác tuyệt vời. Khác biệt với phần còn lại của thế giới :D - Thiết kế đẹp, chắc chắn, cầm rất sướng dù không dùng ốp- Pin cực trâu, onl màn liên tục 8-9h hỗn hợp.- Màn quá đẹp rất ít bám vân tay, độ sáng cao.- Bàn phím vật lý nhiều tính năng độc lạ và tiện ích.- Loa to, nghe ổn.- Camera đủ sáng chả thua kém con flagship nào. Tối thì hơi kém- Điểm trừ duy nhất là cấu hình không cao, kể tầm snap660 trở lên thì ngon hơn. "
7680,0.0,"đa nhiệm chương tốt lắm, ứng dụng chạy nền nhiều là đơ, nhìn chung là ổn so với mình"
7681,1.0,"Chai to chà bá lửa chả biết dùng đến bao giờ lun =))\nGiao hàng nhanh lắm nha, tầm 2-3 ngày là nhận được rùi, đóng gói chắc chắn, rất đáng tiền "
7682,1.0,Mình xài được 1 ngày rồi . màn hình và loa ngoài tạm chấp nhận dc với mức giá này . pin trâu . sạc lâu . máy hơi dài . mượt . cho 4 sao
7683,1.0,Đẹp lắm mn ơi ngon bổ rẻ:))kzkakskakakaskjsiasiaiajuaiasisi
7684,1.0,Chai to oạch mà giá lại quá  rẻ. Lại được khuyến mại thêm hộp kem dưỡng ẩm cho môi nữa. Mình rất hài lòng.
7685,1.0,"Ốp giá rẻ lăms , nên mua nha mọi người. Zokkkkkkkkkkkmmmkkmk"
7686,1.0,"Ốp xinh, cường lực dày chắc chắn đóng gói cẩn thận. Mua của shop nhiều rồi không có gì để chê cả 👍"
7687,1.0,"Giao hành nhanh chóng, đong gói cẩn thận nhìn ưng lắm ạ ,khuyến mãi giá ok nữa"
7688,1.0,Quá oke
7689,0.0,"Loa to, FM radio ko cần tai nghe, phím bấm êm, đèn pin sáng. Nhược điểm chỉ là hơi to, nhưng máy không quá nặng. Nói chung là ngon, bổ, rẻ. Chỉ hy vọng điện thoại sẽ bền."
7690,0.0,"Kem ko bị đổ, date 2022. Chưa sử dụng chưa biết chất lượng tn."
7691,1.0,Cái giá nói lên tất cả rồi . Tuyệt vời nhé mọi người . Có điều kiện làm ngay 1 con . Hơi bị đỉnh đấy =
7692,1.0,Đóng gói cẩn thận
7693,-1.0,"Ko biết lỗi do máy hay do miui thấy lỗi tùm lum, camera thì vào hay báo lỗi khởi động thỉnh thoảng bị treo cả chục giây"
7694,0.0,"khá tin dùng hàng Huwei, tạm ổn trong mức giá"
7695,1.0,Hjhj chống nắng cực đỉnh \nTình yêu đời mình mà dùng đc cực lâu \nHjc chân tình đây nè :)))
7696,0.0,"tgian giao hàng chậm hơn dự kiến 1 ngày nhưng vẫn nhanh vì chỉ mất 2 ngày\nđóng gói đẹp, cute\nốp mềm dẻo "
7697,1.0,"Chất lượng sản phẩm rất tốt. Phục vụ tận tình, chu đáo. Giao hàng nhanh. Giao đúng màu."
7698,-1.0,"Mình định mua cái này nhưng cũng may là vào đây xem được đánh giá của mọi người đã từng sử dụng qua, nghe nói vậy thì quả thực máy quá nhiều khuyết điểm. Không dám nghĩ đến việc chọn mua mẫu máy này nữa, mặc dù trước giờ cũng là fan của Xiaomi."
7699,1.0,Mùi ok la \nBbbbjsjkajababajakaknshsiskamsbhdoanabdhsksnsbsuskn
7700,1.0,"Sau khi thoa cảm thấy da mát, mịn, không nhớt hay rích da. Shop cẩn thận, phục vụ tốt. "
7701,0.0,"Cũng tạm được, chỉ là tạm được thôi vì mình thấy dùng tầm 1-2 tuần đã xuống cấp rồi"
7702,0.0,Ảnh k liên quan nhưng xinh lắm nhé m.ng. Ảnh chjr mang tính chất lấy xu
7703,1.0,"Màu trên là 909, màu dưới là 920. 909 màu đỏ máu đẹp xuất sắc luôn. Đúng sắc đỏ k có base hồng. Còn màu 920 thì nó là cánh hồng khô. Nhưng đỏ vs nâu nhiều hơn hồng xíu đó. Nói chung là xinh xắn. Đẹp. Chất son siêu lì, mau khô cũng dễ bay. "
7704,0.0,Ok
7705,-1.0,Son k lên đc rõ màu.dễ trôi\nBdjksbbdksnsbbfhsjabsnbdbdnsj
7706,1.0,Sữa dưỡng thể mùi thơm dễ chịu. Độ dưỡng ẩm tốt. Ngồi điều hoà k lo bị khô da
7707,1.0,"chất lượng tốt, đóng gói rất chắc chắn, không sợ va đập\n"
7708,0.0,Đt mình trước đấy dùng bình thường vì bị vỡ kính mình mang ra quán thay kính về. Sau đấy lâu lâu bị đen màn hình để 1 lúc lại mở lên dùng được thì tại cái gì? chỉ bị đen màn hình thôi chứ k tắt hẳn nguồn
7709,1.0,Ốp điện thoại rất đejp mình mua 10 cái  dùbg dần đeo lên máy nhìn sang 
7710,1.0,Shop giao nhanh tư vấn nhiệt tình đóng gói chắc chắn cận thận...
7711,0.0,Máy k có đèn báo khi có tin nhắn hay cuộc gọi nhỡ ak. Mình tìm mãi k thấy. Hay phải vào cài đặt 
7712,1.0,"Gói hàng chắc chắn\nMùi sữa thơm, thấm nhanh , bôi không bị rít\nShop còn rất nhiệt tình nữa ><"
7713,-1.0,"Thông tin khách hàng sau không hiện sản phẩm đã mua như trước nữa, bất tiện quá."
7714,0.0,"ự nhận thức và thưởng thức cái đẹp trong thiên nhiên, trong nghệ thuật và trong xã hội. ự nhận thức và thưởng thức cái đẹp trong thiên nhiên, trong nghệ thuật và trong xã hội."
7715,0.0,"Tối qua mua 1.240.000 cái mai giảm còn 1.160.000 dễ quạo ghê :)) (Mua thêm máy để Xem youtube, karaoke, hoạt hình). Sau 4 tuần trải nghiệm thấy máy tương đối mượt ,màn hình đẹp, cảm ứng tương đối OK k nhạy lắm, camera chụp choẹt, tự sướng quá OK (chắc hãng itel tối ưu phần mềm tốt), dùng đc youtube bình thường, fb lite, zalo, lướt web, xem tintuc, báo mới v.v .Giải trí Game nhẹ như Candy Crush...., quánh bài online, Khu vườn trên mây v.v. Đánh Giá Pin: Mình chỉ dùng facebook lite, và nhắn tin zalo, 1 tiếng chỉ tuột 12% quá ổn áp. Chất lượng pin lâu dài thì mình sẽ đánh giá sau thời gian sử dụng lâu. Hihi"
7716,1.0,Đã nhận được hàng ạ\nShop giao nhanh\nChưa dùng thử nên kb có hiệu quả k\nNếu hiệu quả sẽ ủng hộ shop
7717,0.0,Mình mua hôm 20/12 Chụp ngược sáng bị phản chiếu ảnh trên kính camera. Có ai bị vậy hong ạ.
7718,1.0,Sản phầm chưa dùng nên chưa bik\nĐóng gói cẩn thận\nGiao hàng đúng hẹn\nSẳn trúng h sale nên thấy oki
7719,0.0,Giao khá là chậm. Đóng gói cẩn thận. Sẽ ủng hộ tiếp nhaa......
7720,1.0,"Son nhìn sang, cầm chắc tay, chất son khá lỏng, lên chuẩn màu, rất hài lòng "
7721,1.0,Chất lượng sản phẩm tạm ổn. Giao hàng cũng nhanh. Đóng gói sản phẩm chắc chắn
7722,1.0,Mua nhiều lần lắm rồi cũng chẳng biết khen gì mấy kakaka. Nói chung là ưng
7723,1.0,"Giao hàng nhanh, đóng gói cẩn thận. Chắc chắnnnnnnnnnnnnn"
7724,1.0,Giao hàng nhanh sản phẩm giốg mô tả mua ở shopee mall nên rất yên tâm chất lượng
7725,0.0,Ốp khá tốt nói chug xài ok màu k đẹp lắm nhưg hợp với máy hình ảnh minh hoạ
7726,1.0,"Giao hàng nhanh, test thử ra tay thì thấy khá ổn............"
7727,1.0,Quá ngon cho số tiền bỏ ra dự tính đợi 12 ra mua nhưng đợi lâu quá nên mua luôn pin thì phải nói trâu thật sự trước giờ sài iphone chỉ e ngại khoảng pin nhưng từ khi đổi qua con này thì quá là tuyệt vời nếu có tiền mọi người nên mua con này sài ít xuống máy ít rớt giá cấu hình này sài thoải mái thêm 3-4 năm nữa😍😍😍😍
7728,0.0,"Chiến game thì mượt , pin okie tiếc là bắt mạng có vấn đề quá lớn ,dùng youtube chán"
7729,0.0,"Máy em mua cũng được 2 tuần rồi, mọi thữ đều ổn nhưng wifi và 4g hình như hơi yếu mong ad cập nhật lại ạ"
7730,1.0,Chất lượng sphamm tuyệt vờiiii 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
7731,1.0,"Giao hàng nhanh, đóng gói cẩn thận mua hàng được tặng quà, do ko kịp chụp hình, sẽ ủng hộ shop dài lâu"
7732,1.0,"Giao hàng nhanh gói hàng cẩn thận \nVaseline bôi thấm nhanh ko bị bết dính,  dưỡng ẩm tốt\nLên mua nha\n"
7733,0.0,"Máy to, pin lâu, chơi game khá mượt nhưng có vết nứt, không có sạc nhanh"
7734,1.0,"Màu lên đẹp, hơi khô môi nhưng chăm dưỡng thì k sao .............."
7735,1.0,"Hàng chất lượng,  thơm,  ko gây bết dính. Shop đóng hàng cẩn thận.  Sẽ ủng hộ thêm ạ!!!! "
7736,1.0,"Son lì, mướt môi, chồng n lớp cũng ko bị vón, màu cam cháy đẹp. Điểm trừ là cọ hơi to nên lúc lấy ra hơi kẹt ở đầu lọ, lượng son lấy ra cũng bị nhiều nữa"
7737,1.0,"Giao hàng nhanh, đóng gói cẩn thận, son mịn với lại mùi thơm lắm nha, có điều hơi nhanh trôi tíii "
7738,1.0,"Giao hàng nhanh, shop đóng gói cẩn thận, shipper rất thân thiện, mua hàng nà còn được tặng thêm chai dầu gội nữa ưng ghê, lần sau sẽ tiếp tục ủng hộ shop"
7739,1.0,Hợp với giá tiềnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
7740,1.0,Hàng đẹp như hình. Giao hàng nhanh đóng gói cẩn thận. Anh shipper nhiệt tình
7741,1.0,"Xài tốt bin trâu,nhân viên nhiệt tình, mình mua bản 32G , nhưng hỏng biết có lên được miui 12 không"
7742,0.0, đt  mih xai còn 15% pin và sau đó mih sạc chỉ 1 tiêng là đây 100% thì nó có vân đề ji k cảm thây nó sac nhah wa 
7743,1.0,Giao hàng nhanh chất lượng ổn. Còn có cả thiệp cảm ơn. Cưng xỉu
7744,-1.0,"Dung tích của dầu gội cảm nhận bị vơi đi nhiều, có lẻ là không đúng và đủ ml như được ghi trên chai. Sp cầm nhẹ hơn nhiều so với dầu xã có thể tích thấp hơn."
7745,1.0,Sản phẩm được đóng gói cẩn thận. Hài lòng. Thời gian giao hàng nhanh 
7746,1.0,"quá okeeee lunnnnmm , siu ưng , giao nhanhhh giá rẻ aaaaaAaaaa"
7747,0.0,"Xã hội càng hiện đại, người ta không đi chợ truyền thống nhiều nữa, chợ ế, chợ già, chợ cần phải về hưu? Hay những gì gắn lên mình hai chữ truyền thống, không còn chỗ đứng giữa nơi hiện đại phồn hoa? \nGiờ đây mọi người có thể ủng hộ chợ truy"
7748,1.0,Ốp xinh \nHơi mỏng nhưng hợp giá tiền ạ\nGiao hàng nhanh\nNên mua ạ♥️
7749,1.0,Son siêu đẹp đã mua 4 cây rồi nè hihi thích lắm luôn nheee 🥰🥰🥰🥰🥰
7750,1.0,"Hàng đẹp lắm ạ. Giao nhanhhhh, đóng gói cẩn thận và siêu đẹpppp a shipper thân thiệnnn"
7751,0.0,🔈 Đến hẹn lại lênnnn ✅\nSale lens #49kkkk nhân dịp 8/3 cho chị em💙\n👉🏻 Mỗi đôi em còn số lượng như ảnh nên chị nào nhanh tay tay thì được nhé ‼️‼️\n\nÁp dụng từ 5/3 đến hết 8/3 🥳
7752,0.0,Cho mình hỏi là vỏ nắp trước của mình bị bể. Bên tgdd có thể thay giùm mình dk ko
7753,1.0,"Máy quá chất lượng so với tầm giá. Cầm rất vừa tay, dùng mượt, pin sạc nhanh mà dùng gần 2 ngày mới hết. Chụp ảnh siêu đẹp.%3Cscript%3E"
7754,1.0,"Thấy các bác chê quá. Tôi dùng thấy oke mà. Chip tốt, time đường dài ổn. Chịu các bác :"
